content_id,content_type,title,category,publish_date,source,source_url,status
cdc_n_292963,news,中国-哈萨克斯坦鼠疫等人兽共患传染病防控在华交流活动在新疆成功举办,工作动态,2023-12-15,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202408/t20240802_292963.html,published
cdc_n_292964,news,中国疾病预防控制中心派员参加俄罗斯第二届国际传染病论坛,工作动态,2023-12-15,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202408/t20240802_292964.html,published
cdc_n_292965,news,苏州大学医学院周哲敏教授为中国疾控中心作学术报告,工作动态,2023-12-21,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202408/t20240802_292965.html,published
cdc_n_309567,news,中国疾控中心重大自然灾害卫生应急先遣队赴甘肃榆中开展山洪灾后卫生防疫现场指导工作,工作动态,2025-08-19,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202508/t20250819_309567.html,published
cdc_n_309586,news,国家传染病智能监测预警前置软件数据应用推进视频会顺利召开,工作动态,2025-08-19,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202508/t20250819_309586.html,published
cdc_n_309609,news,2025年全国疾控系统实验动物管理及技术培训班在贵阳成功举办,工作动态,2025-08-20,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202508/t20250820_309609.html,published
cdc_n_309610,news,信息中心举办国家传染病智能监测预警前置软件数据对接视频技术培训,工作动态,2025-08-20,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202508/t20250820_309610.html,published
cdc_n_309833,news,中国疾控中心举办第十九期流行病学应用与实践系列培训,工作动态,2025-08-25,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202508/t20250825_309833.html,published
cdc_n_310023,news,中国疾控中心学术出版管理处成功举办2025年疾控中心科研人员医学论文写作培训班,工作动态,2025-08-28,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202508/t20250828_310023.html,published
cdc_n_310125,news,中国疾病预防控制信息系统免疫规划子系统数据交换改造项目需求规格说明书通过专家评审,工作动态,2025-09-01,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202509/t20250901_310125.html,published
cdc_n_310126,news,2025年全国疑似预防接种异常反应监测处置培训班在辽宁省沈阳市举办,工作动态,2025-09-01,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202509/t20250901_310126.html,published
cdc_n_310132,news,信息中心举办国家传染病智能监测预警前置软件监测指标规则培训,工作动态,2025-09-02,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202509/t20250902_310132.html,published
cdc_n_310138,news,中国疾病预防控制信息系统运行维护与保障项目顺利通过验收,工作动态,2025-09-02,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202509/t20250902_310138.html,published
cdc_n_310159,news,中心（院）举办科技成果转化专题培训,工作动态,2025-09-03,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202509/t20250903_310159.html,published
cdc_n_311545,news,中国疾控中心（中国预科院）流病办组织召开研究生流行病学、卫生统计学和卫生经济学教学研讨会,工作动态,2025-09-19,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202509/t20250919_311545.html,published
cdc_n_311845,news,标准处组织开展南疆地区卫生监督执法能力提升帮扶活动,工作动态,2025-09-19,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202509/t20250919_311845.html,published
cdc_n_312201,news,2025年度全国疾控系统科研诚信与医学伦理培训顺利召开,工作动态,2025-09-21,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202509/t20250921_312201.html,published
cdc_n_312607,news,中国疾控中心组织研究生参加“西纳英才 融创未来”2026年高校人才招录招聘会,工作动态,2025-09-23,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202509/t20250923_312607.html,published
cdc_n_312608,news,中国疾控中心（中国预科院）流病办组织召开各级疾控中心流行病学核心能力评价指标体系研讨会,工作动态,2025-09-24,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202509/t20250924_312608.html,published
cdc_n_312618,news,出版处组织召开由中国疾病预防控制中心（中国预防医学科学院）主承办期刊学术出版工作研讨会,工作动态,2025-09-24,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202509/t20250924_312618.html,published
cdc_n_312620,news,中心（院）工会女工委、团委联合举办“健康相伴 心动相随”单身青年联谊会,工作动态,2025-09-24,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202509/t20250924_312620.html,published
cdc_n_312647,news,聚焦系统实操・强化协同效能 —— 信息中心组织应用系统及办公平台专项培训,工作动态,2025-09-25,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202509/t20250925_312647.html,published
cdc_n_312700,news,世界卫生组织艾滋病、结核病、肝炎和性传播感染司司长特蕾莎·卡萨耶娃一行访问中国疾控中心,工作动态,2025-09-26,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202509/t20250926_312700.html,published
cdc_n_312748,news,中国疾控中心工作组赴埃塞俄比亚执行中非重大传染病防治技术研究项目合作任务,工作动态,2025-09-28,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202509/t20250928_312748.html,published
cdc_n_312802,news,中国疾病预防控制中心二期工程临时联合党支部前往国金大厦参观“国社之镜・世纪光影之人民必胜”艺术展,工作动态,2025-09-30,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202509/t20250930_312802.html,published
cdc_n_312803,news,世界卫生组织-中国疾控中心智能公共卫生和开源防疫信息培训班在江苏省苏州市召开,工作动态,2025-09-30,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202509/t20250930_312803.html,published
cdc_n_312837,news,中心（院）组织离退休人员秋季参观,工作动态,2025-10-02,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202510/t20251002_312837.html,published
cdc_n_312841,news,网安处与信息中心联合党支部召开支部扩大会议暨支部书记讲党课会议,工作动态,2025-10-04,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202510/t20251004_312841.html,published
cdc_n_312977,news,中国疾控中心举办南疆地区传染病监测预警与响应能力培训班,工作动态,2025-10-15,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202510/t20251015_312977.html,published
cdc_n_313096,news,2025年中国疾病预防控制信息系统标准编码培训班顺利举办,工作动态,2025-10-23,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202510/t20251023_313096.html,published
cdc_n_313145,news,信息中心举办地理信息系统应用技术培训班,工作动态,2025-10-27,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202510/t20251027_313145.html,published
cdc_n_313155,news,研究生院举办2025-2026学年第一期疾控讲堂研究生专题讲座,工作动态,2025-10-28,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202510/t20251028_313155.html,published
cdc_n_313162,news,信息中心召开中心网站群信息管理会,工作动态,2025-10-29,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202510/t20251029_313162.html,published
cdc_n_313163,news,中国疾控中心举办2025年爱国卫生运动能力提升专项培训,工作动态,2025-10-29,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202510/t20251029_313163.html,published
cdc_n_313164,news,帕斯适宜卫生科技组织专家团队顺访中国疾控中心,工作动态,2025-10-29,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202510/t20251029_313164.html,published
cdc_n_313186,news,中国疾控中心（中国预科院）在北京举办 2025年现场流行病学核心能力提升培训班,工作动态,2025-10-29,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202510/t20251029_313186.html,published
cdc_n_313241,news,中国疾控中心（中国预科院）研究生院举办“公卫为公，职引未来 ”2025 年研究生就业指导培训,工作动态,2025-11-03,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202511/t20251103_313241.html,published
cdc_n_313244,news,中国疾控中心（中国预科院）党办党支部开展主题党日活动,工作动态,2025-11-03,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202511/t20251103_313244.html,published
cdc_n_313469,news,全国疾控机构食品安全事故流行病学调查技术培训班在西藏林芝举办,工作动态,2025-11-13,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202511/t20251113_313469.html,published
cdc_n_313670,news,中国疾控中心代表团参加2025年世界肺部健康大会,工作动态,2025-11-26,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202511/t20251126_313670.html,published
cdc_n_313687,news,研究生院举办2025-2026学年第二期疾控讲堂研究生专题讲座,工作动态,2025-11-26,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202511/t20251126_313687.html,published
cdc_n_313880,news,网安处组织召开2025年度网络安全服务工作总结会,工作动态,2025-12-04,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202512/t20251204_313880.html,published
cdc_n_314008,news,中国疾病预防控制中心二期工程临时联合党支部前往香山革命纪念馆开展“坚守初心担使命，立足岗位建新功”主题党日活动,工作动态,2025-12-05,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202512/t20251205_314008.html,published
cdc_n_314111,news,中国疾控中心（中国预科院）流病办组织召开省级疾控机构流行病学核心能力评价指标体系研讨会,工作动态,2025-12-12,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202512/t20251212_314111.html,published
cdc_n_314146,news,研究生院举办2025-2026学年第三期疾控讲堂研究生专题讲座,工作动态,2025-12-17,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202512/t20251217_314146.html,published
cdc_n_314277,news,2025年全国疾控机构学校卫生数据分析培训在京举办,工作动态,2025-12-26,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202512/t20251226_314277.html,published
cdc_n_314290,news,中国疾控中心（中国预科院）研究生院举办2025年第二期研究生就业指导培训,工作动态,2025-12-27,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202512/t20251227_314290.html,published
cdc_n_314292,news,中国疾控中心（中国预科院）在北京举办现场流行病学调查案例写作技能提升培训班,工作动态,2025-12-28,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202512/t20251228_314292.html,published
cdc_n_314386,news,疾病预防控制领域高质量数据集建设专家研讨会在京顺利召开,工作动态,2025-12-31,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202512/t20251231_314386.html,published
cdc_n_314387,news,中国疾控中心（中国预科院）党委举办2025年度党务干部理论学习培训班暨“初心”大讲堂,工作动态,2025-12-31,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202512/t20251231_314387.html,published
cdc_n_314695,news,筑牢安全防线——信息中心圆满完成2026年度网络安全事件应急演练,工作动态,2026-01-16,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202601/t20260116_314695.html,published
cdc_n_314740,news,智能体驱动的疾控信息标准全生命周期管理平台建设项目启动会召开,工作动态,2026-01-19,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202601/t20260119_314740.html,published
cdc_n_314867,news,中国疾控中心（中国预科院）举办全国尼帕病毒病防控技术培训,工作动态,2026-02-01,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202602/t20260201_314867.html,published
cdc_n_314902,news,中国疾病预防控制中心（中国预防医学科学院）王健伟研究员荣获何梁何利基金“科学...,中心要闻,2026-02-03,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202602/t20260203_314902.html,published
cdc_n_314903,news,中国疾病预防控制中心（中国预防医学科学院）党委召开2025年度党建工作述职会议,中心要闻,2026-02-03,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202602/t20260203_314903.html,published
cdc_n_314904,news,中国疾控中心（中国预科院）党委召开理论学习中心组集体学习（扩大）会暨2025年度...,中心要闻,2026-02-03,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202602/t20260203_314904.html,published
cdc_n_314920,news,Biomedical and Environmental Sciences期刊2026年编委会顺利召开,中心要闻,2026-02-04,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202602/t20260204_314920.html,published
cdc_n_314964,news,基于国家智能传染病监测预警前置软件的传染病全流程管理功能改造项目需求规格说明书通过专家评审,工作动态,2026-02-06,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202602/t20260206_314964.html,published
cdc_n_314966,news,2025年度中心（院）主办期刊工作总结会在京召开,中心要闻,2026-02-06,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202602/t20260206_314966.html,published
cdc_n_314967,news,学校结核病防控策略和措施讨论会顺利召开,工作动态,2026-02-06,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202602/t20260206_314967.html,published
cdc_n_314995,news,中国疾控中心（中国预科院）举办《中华人民共和国传染病防治法》《中华人民共和国...,中心要闻,2026-02-09,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202602/t20260209_314995.html,published
cdc_n_314996,news,中国疾控中心（中国预科院）举办医防管交叉复合型战略人才项目首届第二批学员见面会,中心要闻,2026-02-09,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202602/t20260209_314996.html,published
cdc_n_314999,news,世卫组织西太区区域应急主任Gina Samaan一行访问中国疾控中心,工作动态,2026-02-09,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202602/t20260209_314999.html,published
cdc_n_315001,news,中国疾控中心（中国预科院）疾控青年科学家联盟成立,中心要闻,2026-02-09,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202602/t20260209_315001.html,published
cdc_n_315016,news,年关慰问感春温 梅蕊盈枝福叩门——李群副主任看望寄生虫病所退休老专家,中心要闻,2026-02-10,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202602/t20260210_315016.html,published
cdc_n_315017,news,策马扬鞭开新局 共护健康谱新篇——寄生虫病所2026年工作会议在沪召开,中心要闻,2026-02-10,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202602/t20260210_315017.html,published
cdc_n_315028,news,国家疾控局副局长夏刚一行赴中国疾控中心应急中心指导慰问,中心要闻,2026-02-10,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202602/t20260210_315028.html,published
cdc_n_315040,news,中国疾控中心（中国预科院）领导班子开展2026年新春集中慰问活动,中心要闻,2026-02-11,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202602/t20260211_315040.html,published
cdc_n_315053,news,中国疾控中心（中国预科院）召开2026年工作会议,中心要闻,2026-02-11,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202602/t20260211_315053.html,published
cdc_n_315058,news,以案为鉴警钟长鸣 从严管党护航发展 —中心（院）召开警示教育暨党风廉政建设和反...,中心要闻,2026-02-12,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202602/t20260212_315058.html,published
cdc_n_315146,news,中国疾控中心（中国预科院）主要领导节前走访慰问离退休老同志,中心要闻,2026-02-17,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202602/t20260217_315146.html,published
cdc_n_315233,news,中国疾控中心（中国预科院）召开2026年疾病预防控制科技教育与国际合作工作会议,中心要闻,2026-03-02,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202603/t20260302_315233.html,published
cdc_n_315259,news,中国疾控中心（中国预科院）举办2026年“疾控之春”元宵节文艺汇演,中心要闻,2026-03-03,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202603/t20260303_315259.html,published
cdc_n_315275,news,中国疾控中心（中国预科院）举办2026年传染病监测预警后备人才培训开学典礼,中心要闻,2026-03-04,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202603/t20260304_315275.html,published
cdc_n_315286,news,中国疾病预防控制中心（中国预防医学科学院）举办中国现场流行病学培训项目第二十...,中心要闻,2026-03-05,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202603/t20260305_315286.html,published
cdc_n_315306,news,中心（院）举办“三八·芳华悦己 时光知礼”国际妇女节主题活动,中心要闻,2026-03-07,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202603/t20260307_315306.html,published
cdc_n_315318,news,第二届中国体重管理大会暨2026年世界肥胖日线上主题活动顺利召开,中心要闻,2026-03-09,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202603/t20260309_315318.html,published
cdc_n_315334,news,世界卫生组织卫生系统韧性与基本公共卫生职能团队访问中国疾控中心,工作动态,2026-03-10,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202603/t20260310_315334.html,published
cdc_n_315454,news,发热伴血小板减少综合征灭活疫苗获批临床,中心要闻,2026-03-13,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202603/t20260313_315454.html,published
cdc_n_315503,news,中国疾控中心（中国预科院）举办研究生就业校园招聘会,中心要闻,2026-03-16,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202603/t20260316_315503.html,published
cdc_n_315506,news,瞭望丨坚持预防为主 建设健康中国,中心要闻,2026-03-16,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202603/t20260316_315506.html,published
cdc_n_315513,news,基于前置软件应用的重大重点传染病全流程管理功能改造项目概要设计通过专家评审,工作动态,2026-03-16,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202603/t20260316_315513.html,published
cdc_n_315516,news,中国疾病预防控制中心（中国预防医学科学院）召开2026年高质量发展春季研讨会,中心要闻,2026-03-16,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202603/t20260316_315516.html,published
cdc_n_315601,news,克林顿健康发展组织专家团队赴中国疾控中心结控中心交流访问,工作动态,2026-03-18,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202603/t20260318_315601.html,published
cdc_n_315818,news,传染病溯源预警与智能决策全国重点实验室学术委员会第三次会议在京召开,中心要闻,2026-03-23,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202603/t20260323_315818.html,published
cdc_n_315819,news,总部团委举办“读讲一本书”活动暨树立和践行正确政绩观青年读书分享会,工作动态,2026-03-23,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202603/t20260323_315819.html,published
cdc_n_315825,news,中国疾控中心（中国预科院）召开公共卫生医师规范化培训大纲及细则编写工作推进会,中心要闻,2026-03-23,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202603/t20260323_315825.html,published
cdc_n_315834,news,信息中心召开中心网站群内容管理系统测试培训会,工作动态,2026-03-23,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202603/t20260323_315834.html,published
cdc_n_315931,news,研究生院举办2025-2026学年第四期疾控讲堂研究生专题讲座,工作动态,2026-03-25,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202603/t20260325_315931.html,published
cdc_n_315990,news,2026年世界防治结核病日主题宣传活动在京圆满举办,中心要闻,2026-03-26,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202603/t20260326_315990.html,published
cdc_n_316069,news,中国疾病预防控制中心（中国预防医学科学院）与康复大学签署战略合作协议,中心要闻,2026-03-27,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202603/t20260327_316069.html,published
cdc_n_316070,news,中国疾控中心（中国预科院）与上海人工智能实验室开展工作交流,中心要闻,2026-03-27,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202603/t20260327_316070.html,published
cdc_n_316071,news,中国疾控中心与梅里埃基金会深化合作共促全球公共卫生发展,中心要闻,2026-03-27,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202603/t20260327_316071.html,published
cdc_n_316085,news,中心（院）党委、团委举办2026年“读讲一本书”活动暨“树立和践行正确政绩观”青...,中心要闻,2026-03-30,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202603/t20260330_316085.html,published
cdc_n_316106,news,世界卫生组织烟草控制监测与评价合作中心正式成立,中心要闻,2026-03-31,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202603/t20260331_316106.html,published
cdc_n_316114,news,法国张勇民院士、Eric Westhof院士到访我中心,中心要闻,2026-04-01,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202604/t20260401_316114.html,published
cdc_n_316123,news,传染病重大专项专项办、总师办赴中国疾病预防控制中心（中国预防医学科学院）调研...,中心要闻,2026-04-02,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202604/t20260402_316123.html,published
cdc_n_316143,news,中华健康快车基金会理事长王贺胜一行赴贵州调研我中心四大慢病重大专项糖网筛查工作,中心要闻,2026-04-03,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202604/t20260403_316143.html,published
cdc_n_316146,news,2026年全国艾滋病性病病毒性肝炎防治工作会在山西太原召开,中心要闻,2026-04-05,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202604/t20260405_316146.html,published
cdc_n_316147,news,摩洛哥高级卫生管理局局长穆斯塔法·阿布马鲁夫教授一行访问中国疾控中心,中心要闻,2026-04-05,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202604/t20260405_316147.html,published
cdc_n_316178,news,李群副主任参加“免疫规划高级研修学者”项目第四期结业典礼暨第五期启动会,中心要闻,2026-04-08,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202604/t20260408_316178.html,published
cdc_n_316197,news,中尼国家级公共卫生研讨会在阿布贾举行 高福院士获颁卓越贡献奖,工作动态,2026-04-09,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202604/t20260409_316197.html,published
gov_p_5509896,policy,国务院应对新型冠状病毒感染肺炎疫情联防联控机制关于做好新冠肺炎疫情常态化防控工作的指导意见,政策文件,2020-05-08,中国政府网,https://www.gov.cn/zhengce/content/2020-05/08/content_5509896.htm,published
gov_p_5525351,policy,国务院办公厅关于推进医疗保障基金监管制度体系改革的指导意见,政策文件,2020-07-09,中国政府网,https://www.gov.cn/zhengce/content/2020-07/09/content_5525351.htm,published
gov_p_5529417,policy,国务院办公厅关于印发深化医药卫生体制改革2020年下半年重点工作任务的通知,政策文件,2020-07-23,中国政府网,https://www.gov.cn/zhengce/content/2020-07/23/content_5529417.htm,published
gov_p_5538788,policy,国务院应对新型冠状病毒感染肺炎疫情联防联控机制关于印发进一步推进新冠病毒核酸检测能力建设工作方案的通知,政策文件,2020-08-31,中国政府网,https://www.gov.cn/zhengce/content/2020-08/31/content_5538788.htm,published
gov_p_5541752,policy,中共中央 国务院 中央军委关于表彰全国抗击新冠肺炎疫情先进个人和先进集体的决定,政策文件,2020-09-08,中国政府网,https://www.gov.cn/zhengce/2020-09/08/content_5541752.htm,published
gov_p_5563804,policy,国务院办公厅印发关于切实解决老年人运用智能技术困难实施方案的通知,政策文件,2020-11-24,中国政府网,https://www.gov.cn/zhengce/content/2020-11/24/content_5563804.htm,published
gov_p_5571902,policy,国务院办公厅关于建立健全养老服务综合监管制度促进养老服务高质量发展的意见,政策文件,2020-12-21,中国政府网,https://www.gov.cn/zhengce/content/2020-12/21/content_5571902.htm,published
gov_p_5575804,policy,国务院办公厅关于促进养老托育服务健康发展的意见,政策文件,2020-12-31,中国政府网,https://www.gov.cn/zhengce/content/2020-12/31/content_5575804.htm,published
gov_p_5581361,policy,国务院应对新型冠状病毒感染肺炎疫情联防联控机制关于进一步做好当前新冠肺炎疫情防控工作的通知,政策文件,2021-01-20,中国政府网,https://www.gov.cn/zhengce/content/2021-01/20/content_5581361.htm,published
gov_p_5583305,policy,国务院办公厅关于推动药品集中带量采购工作常态化制度化开展的意见,政策文件,2021-01-28,中国政府网,https://www.gov.cn/zhengce/content/2021-01/28/content_5583305.htm,published
gov_p_5586278,policy,国务院办公厅印发关于加快中医药特色发展若干政策措施的通知,政策文件,2021-02-09,中国政府网,https://www.gov.cn/zhengce/content/2021-02/09/content_5586278.htm,published
gov_p_5587668,policy,医疗保障基金使用监督管理条例,政策文件,2021-02-19,中国政府网,https://www.gov.cn/zhengce/content/2021-02/19/content_5587668.htm,published
gov_p_5593739,policy,医疗器械监督管理条例,政策文件,2021-03-18,中国政府网,https://www.gov.cn/zhengce/content/2021-03/18/content_5593739.htm,published
gov_p_5601280,policy,国务院办公厅关于建立健全职工基本医疗保险门诊共济保障机制的指导意见,政策文件,2021-04-22,中国政府网,https://www.gov.cn/zhengce/content/2021-04/22/content_5601280.htm,published
gov_p_5605628,policy,国务院办公厅关于全面加强药品监管能力建设的实施意见,政策文件,2021-05-10,中国政府网,https://www.gov.cn/zhengce/content/2021-05/10/content_5605628.htm,published
gov_p_5606009,policy,国务院关于同意在河南省开展跨境电子商务零售进口药品试点的批复,政策文件,2021-05-12,中国政府网,https://www.gov.cn/zhengce/content/2021-05/12/content_5606009.htm,published
gov_p_5615473,policy,国务院办公厅关于推动公立医院高质量发展的意见,政策文件,2021-06-04,中国政府网,https://www.gov.cn/zhengce/content/2021-06/04/content_5615473.htm,published
gov_p_5618799,policy,国务院办公厅关于印发深化医药卫生体制改革2021年重点工作任务的通知,政策文件,2021-06-17,中国政府网,https://www.gov.cn/zhengce/content/2021-06/17/content_5618799.htm,published
gov_p_5626190,policy,中共中央 国务院关于优化生育政策促进人口长期均衡发展的决定,政策文件,2021-07-20,中国政府网,https://www.gov.cn/zhengce/2021-07/20/content_5626190.htm,published
gov_p_5639412,policy,国务院关于印发中国妇女发展纲要和中国儿童发展纲要的通知,政策文件,2021-09-27,中国政府网,https://www.gov.cn/zhengce/content/2021-09/27/content_5639412.htm,published
gov_p_5639967,policy,国务院办公厅关于印发“十四五”全民医疗保障规划的通知,政策文件,2021-09-29,中国政府网,https://www.gov.cn/zhengce/content/2021-09/29/content_5639967.htm,published
gov_p_5651446,policy,国务院办公厅关于健全重特大疾病医疗保险和救助制度的意见,政策文件,2021-11-19,中国政府网,https://www.gov.cn/zhengce/content/2021-11/19/content_5651446.htm,published
gov_p_5659950,policy,国务院应对新型冠状病毒感染肺炎疫情联防联控机制关于加强口岸城市新冠肺炎疫情防控工作的通知,政策文件,2021-12-11,中国政府网,https://www.gov.cn/zhengce/content/2021-12/11/content_5659950.htm,published
gov_p_5674040,policy,中共中央办公厅 国务院办公厅关于调整国家卫生健康委员会职能配置、内设机构和人员编制的通知,政策文件,2022-02-16,中国政府网,https://www.gov.cn/zhengce/2022-02/16/content_5674040.htm,published
gov_p_5674041,policy,国家疾病预防控制局职能配置、内设机构和人员编制规定,政策文件,2022-02-16,中国政府网,https://www.gov.cn/zhengce/2022-02/16/content_5674041.htm,published
gov_p_5674844,policy,国务院关于印发“十四五”国家老龄事业发展和养老服务体系规划的通知,政策文件,2022-02-21,中国政府网,https://www.gov.cn/zhengce/content/2022-02/21/content_5674844.htm,published
gov_p_5682255,policy,国务院办公厅关于印发“十四五”中医药发展规划的通知,政策文件,2022-03-29,中国政府网,https://www.gov.cn/zhengce/content/2022-03/29/content_5682255.htm,published
gov_p_5684533,policy,国务院应对新型冠状病毒感染肺炎疫情联防联控机制关于切实做好货运物流保通保畅工作的通知,政策文件,2022-04-11,中国政府网,https://www.gov.cn/zhengce/content/2022-04/11/content_5684533.htm,published
gov_p_5686402,policy,国务院办公厅关于推动个人养老金发展的意见,政策文件,2022-04-21,中国政府网,https://www.gov.cn/zhengce/content/2022-04/21/content_5686402.htm,published
gov_p_5692209,policy,国务院办公厅关于印发深化医药卫生体制改革2022年重点工作任务的通知,政策文件,2022-05-25,中国政府网,https://www.gov.cn/zhengce/content/2022-05/25/content_5692209.htm,published
